Device time,"Average speed (km/h)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Intake manifold absolute pressure (kPa)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
19-09-2020 18:11:46.536,59.8841692451791,,0.295593848583333,0.295593848583333,,,,116,
19-09-2020 18:11:46.581,,0.70675,,,,172,,,
19-09-2020 18:11:46.626,,,,,4388,,,,
19-09-2020 18:11:46.669,60.2948642732149,,0.299855493027778,0.299855493027778,,,0,115,
19-09-2020 18:11:46.714,,0.639299019607843,,,,165.254901960784,,,
19-09-2020 18:11:46.760,,,,,4351,,,,
19-09-2020 18:11:46.802,60.6917893813552,,0.304076792694444,0.304076792694444,,,-1.00984285754506,114,
19-09-2020 18:11:46.846,,0.571848039215686,,,,158.509803921569,,,
19-09-2020 18:11:46.890,,,,,4330,,,,
19-09-2020 18:11:46.934,61.0698985802249,,0.308199007583333,0.308199007583333,,,-1.41780019792491,113,
19-09-2020 18:11:46.978,,0.538122549019608,,,,155.137254901961,,,
19-09-2020 18:11:47.023,,,,,4275,,,,
19-09-2020 18:11:47.067,61.4391120910013,,0.31232650625,0.31232650625,,,-2.09344559142235,112,
19-09-2020 18:11:47.110,,0.48753431372549,,,,150.078431372549,,,
19-09-2020 18:11:47.154,,,,,4248,,,,
19-09-2020 18:11:47.196,61.7888312650554,,0.316336560083333,0.316336560083333,,,-2.10692696485161,111,
19-09-2020 18:11:47.238,,0.521259803921568,,,,153.450980392157,,,
19-09-2020 18:11:47.283,,,,,4190,,,,
19-09-2020 18:11:47.327,62.1266413682377,,0.320310420083333,0.320310420083333,,,-2.1201764342983,110,
19-09-2020 18:11:47.370,,0.521259803921568,,,,153.450980392157,,,
19-09-2020 18:11:47.418,,,,,4159,,,,
19-09-2020 18:11:47.464,62.4715603373238,,0.324476345583333,0.324476345583333,,,-2.09439619583928,109,
19-09-2020 18:11:47.509,,0.571848039215686,,,,158.509803921569,,,
19-09-2020 18:11:47.557,,,,,4108,,,,
19-09-2020 18:11:47.605,62.8038093813486,,0.328654288388889,0.328654288388889,,,-2.57970206216017,107,
19-09-2020 18:11:47.650,,0.639299019607843,,,,165.254901960784,,,
19-09-2020 18:11:47.697,,,,,4059,,,,
19-09-2020 18:11:47.743,63.1207991274199,,0.332755319444444,0.332755319444444,,,-2.53968161088469,106,
19-09-2020 18:11:47.790,,0.656161764705882,,,,166.941176470588,,,
19-09-2020 18:11:47.851,,,,,4001,,,,
19-09-2020 18:11:47.899,63.4630901809898,,0.337316986111111,0.337316986111111,,,-2.42492330743554,105,
19-09-2020 18:11:47.949,,0.689887254901961,,,,170.313725490196,,,
19-09-2020 18:11:47.998,,,,,3968,,,,
19-09-2020 18:11:48.067,63.8151650803177,,0.342160014777778,0.342160014777778,,,-2.30459355828489,104,
19-09-2020 18:11:48.115,,0.70675,,,,172,,,
19-09-2020 18:11:48.167,,,,,3906,,,,
19-09-2020 18:11:48.213,64.0985055386803,,0.346247996277778,0.346247996277778,,,-2.28539718228445,102,
