Device time,"Ambient air temperature (℃)","Barometric pressure (kPa)","Fuel level input (L)","Instant engine power (based on acceleration) (kW)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
16-08-2020 20:52:11.010,,,,82.6558037956427,2.47862729258153,53,
16-08-2020 20:52:11.154,,,,85.5921217476675,2.34935423769939,54,
16-08-2020 20:52:11.274,,,,95.6449208415186,2.5485111648745,56,
16-08-2020 20:52:11.408,,,,100.395364517869,2.58647822703663,57,
16-08-2020 20:52:11.577,,,,103.767101426956,2.44993916801046,58,
16-08-2020 20:52:11.709,,,,108.935192284317,2.50247364514876,59,
16-08-2020 20:52:11.856,,,,117.740544938364,2.38815957361302,61,
16-08-2020 20:52:11.987,,,,122.974121422761,2.39769059045893,62,
16-08-2020 20:52:12.139,,,,129.005468722344,2.47403593301664,63,
16-08-2020 20:52:12.280,,,,144.500339044684,2.91923720098399,65,
16-08-2020 20:52:12.411,,,,146.191108911563,2.50185787966144,66,
16-08-2020 20:52:12.556,,,,151.55132226968,2.44178391575838,67,
16-08-2020 20:52:12.689,,,,158.525577336248,2.52361676275085,68,
16-08-2020 20:52:12.840,,,,159.197980485225,1.98417127366434,69,
16-08-2020 20:52:12.961,,,,178.000026771299,2.52393319653615,71,
16-08-2020 20:52:13.119,,,,184.231681257623,2.46764030277275,72,
16-08-2020 20:52:13.332,,,,187.85481659796,2.16072387222876,73,
16-08-2020 20:52:13.552,,,,204.417457556481,2.34192553023419,75,
16-08-2020 20:52:13.778,,,,216.227577669275,2.04158346193268,77,
16-08-2020 20:52:13.999,,,,234.24139592659,2.2094289970638,79,
16-08-2020 20:52:14.233,,,,241.934410522882,2.15726272698718,80,
16-08-2020 20:52:14.458,,,,246.550156408428,1.83930229231141,81,
16-08-2020 20:52:14.642,,,,265.242259807599,1.92922514099838,83,
16-08-2020 20:52:14.772,,,,272.66093889724,1.79660156285651,84,
16-08-2020 20:52:14.921,,,,270.349315735027,1.61506971157697,84,
16-08-2020 20:52:15.051,,,,282.942051994075,1.87275744319018,85,
16-08-2020 20:52:15.196,,,,287.634282025889,1.50196805878679,86,
16-08-2020 20:52:15.327,,,,297.332128191898,1.50275081542265,87,
16-08-2020 20:52:15.472,,,,314.09937269953,2.01695106180876,88,
16-08-2020 20:52:15.627,,,,323.126152001054,1.92939420494874,89,
16-08-2020 20:52:15.790,,,,332.763455823671,1.87203677638712,90,
16-08-2020 20:52:15.939,,,,342.594165256008,1.8134632527423,91,
16-08-2020 20:52:16.061,,,,354.451387570329,1.88496823036845,92,
16-08-2020 20:52:16.204,,,,366.129771667015,1.92574993805825,93,
16-08-2020 20:52:16.329,,,,379.413046042542,2.06178599448979,94,
16-08-2020 20:52:16.479,,,,390.99575780742,2.06037177760429,95,
16-08-2020 20:52:16.629,,,,382.461023339548,1.46774469579083,95,
16-08-2020 20:52:16.753,,,,394.959766349913,1.51897103686786,96,
16-08-2020 20:52:16.904,,,,405.941191932171,1.4494475314778,97,
16-08-2020 20:52:17.065,,,,417.773709525662,1.42212149809692,98,
16-08-2020 20:52:17.249,,,,435.82245725966,1.79303319105256,99,
16-08-2020 20:52:17.477,,,,444.676251562617,1.53346640141378,100,
16-08-2020 20:52:17.698,,,,455.611053701629,1.39843988368448,101,
16-08-2020 20:52:17.922,,,,485.808845296965,1.62039240770712,103,
16-08-2020 20:52:18.150,,,,479.756995634416,1.23280827289306,103,
16-08-2020 20:52:18.375,,,,475.007544820852,0.928634856985403,103,
16-08-2020 20:52:18.598,,,,488.647253726643,0.925808965393298,104,
16-08-2020 20:52:18.795,,,,,,103,
16-08-2020 20:52:18.937,,,,,,103,
16-08-2020 20:52:19.068,,,,460.507574256849,0,103,
16-08-2020 20:52:19.220,,,,453.528576791402,-0.446962308276412,103,
16-08-2020 20:52:19.357,,,,439.574468434697,-0.494743381258729,102,
16-08-2020 20:52:19.511,,,,439.745950474377,-0.483653329984131,102,
16-08-2020 20:52:19.637,,,,439.676626148131,-0.488136658582733,102,
16-08-2020 20:52:19.782,,,,439.587711109049,-0.493886953741027,102,
16-08-2020 20:52:19.916,,,,426.598593825161,-0.496425074255759,101,
16-08-2020 20:52:20.058,,,,406.019996382265,-1.01650238768279,100,
16-08-2020 20:52:20.205,,,,406.597469100942,-0.978409266600264,100,
16-08-2020 20:52:20.355,,,,367.806370678178,-1.94125302447221,98,
16-08-2020 20:52:20.485,,,,355.892145146806,-1.95415753562131,97,
16-08-2020 20:52:20.622,,,,344.191645709197,-1.96949853376743,96,
16-08-2020 20:52:20.789,,,,309.373911683963,-2.85326469976294,94,
16-08-2020 20:52:20.933,,,,322.656690708153,-1.92113535718411,94,
16-08-2020 20:52:21.064,,,,311.921560056428,-1.91925778462953,93,
16-08-2020 20:52:21.218,,,,285.436945245687,-2.32982158394057,91,
16-08-2020 20:52:21.360,,,,280.686659469697,-1.94491642703838,90,
16-08-2020 20:52:21.591,,,,253.383916803963,-2.53430922485517,88,
16-08-2020 20:52:21.816,,,,234.35854490542,-2.58448111247173,86,
16-08-2020 20:52:22.041,,,,219.694705649179,-2.36283866684754,84,
16-08-2020 20:52:22.263,,,,201.779549080761,-2.4602845188651,82,
16-08-2020 20:52:22.492,,,,185.880637672078,-2.46473734175293,80,
16-08-2020 20:52:22.720,,,,160.100437710091,-2.76677982796163,77,
16-08-2020 20:52:22.916,,,,145.298292948072,-2.85782024219226,75,
16-08-2020 20:52:23.055,,,,128.972750443701,-3.16005568270917,73,
16-08-2020 20:52:23.186,,,,122.309862766916,-3.20553614042454,72,
16-08-2020 20:52:23.354,,,,122.543513739437,-2.62846352638872,71,
16-08-2020 20:52:23.498,,,,119.247616598398,-2.38443188020523,70,
16-08-2020 20:52:23.620,,,,117.899381508887,-1.96404844671166,69,
16-08-2020 20:52:23.764,,,,112.698374215633,-1.92197444896416,68,
16-08-2020 20:52:23.896,,,,105.931045004011,-2.04978640098319,67,
16-08-2020 20:52:24.040,,,,100.647670522726,-2.05008669304103,66,
16-08-2020 20:52:24.188,,,,106.470680282254,-1.46809247808138,66,
16-08-2020 20:52:24.336,,,,91.6476302235837,-1.94057629371818,64,
16-08-2020 20:52:24.466,,,,96.2987415918296,-1.46118311529267,64,
16-08-2020 20:52:24.624,,,,91.7376279342922,-1.42815726296517,63,
16-08-2020 20:52:24.766,,,,91.5975529273515,-1.44282405684034,63,
16-08-2020 20:52:24.909,,,,100.742423590034,-0.485294687725583,63,
16-08-2020 20:52:25.050,,,,100.837747140628,-0.475313671850209,63,
16-08-2020 20:52:25.194,,,,105.377223624042,0,63,
16-08-2020 20:52:25.328,,,,95.8005503676193,-0.493455993860934,62,
16-08-2020 20:52:25.593,,,,96.6227822014422,-0.405974199397768,62,
16-08-2020 20:52:25.812,,,,97.0121577763844,-0.36454637744432,62,
16-08-2020 20:52:26.035,,,,97.3334409007315,-0.330363288086249,62,
16-08-2020 20:52:26.256,,,,100.438489372334,0,62,
16-08-2020 20:52:26.482,,,,100.438489372334,0,62,
16-08-2020 20:52:26.716,,,,92.8148015559913,-0.307303395861093,61,
16-08-2020 20:52:26.937,,,,92.8103332045747,-0.307786602142776,61,
16-08-2020 20:52:27.063,,,,92.4733393706052,-0.344229021791859,61,
16-08-2020 20:52:27.191,,,,92.0304582727701,-0.392122060758906,61,
16-08-2020 20:52:27.326,,,,95.6565269562329,0,61,
16-08-2020 20:52:27.468,,,,95.6565269562329,0,61,
16-08-2020 20:52:27.609,,,,95.6565269562329,0,61,
16-08-2020 20:52:27.732,,,,95.6565269562329,0,61,
16-08-2020 20:52:27.874,,,,95.6565269562329,0,61,
16-08-2020 20:52:28.003,,,,95.6565269562329,0,61,
16-08-2020 20:52:28.141,,,,86.2732573128166,-0.522834974355467,60,
16-08-2020 20:52:28.275,,,,86.3806615667981,-0.511026730377391,60,
16-08-2020 20:52:28.420,,,,86.4093833985505,-0.507868993283595,60,
16-08-2020 20:52:28.601,,,,86.8015320200568,-0.464755369504686,60,
16-08-2020 20:52:28.734,,,,91.0288077977443,0,60,
16-08-2020 20:52:28.881,,,,91.0288077977443,0,60,
16-08-2020 20:52:29.011,,,,82.3453956213937,-0.470411218998983,59,
16-08-2020 20:52:29.156,,,,82.0759810967694,-0.500533238079856,59,
16-08-2020 20:52:29.317,,,,82.2952130073609,-0.476021910031821,59,
16-08-2020 20:52:29.447,,,,82.1589239633541,-0.491259771427047,59,
16-08-2020 20:52:29.697,,,,86.552803318875,0,59,
16-08-2020 20:52:29.918,,,,86.552803318875,0,59,
16-08-2020 20:52:30.152,,,,86.552803318875,0,59,
16-08-2020 20:52:30.372,,,,79.5873154422415,-0.300104210586918,58,
16-08-2020 20:52:30.595,,,,79.5082105551832,-0.309101059070486,58,
16-08-2020 20:52:30.822,,,,72.7300087041301,-0.615191206840769,57,
16-08-2020 20:52:31.050,,,,66.1375699155794,-0.927308852527996,56,
16-08-2020 20:52:31.203,,,,61.7551925535718,-1.00269166561484,55,
16-08-2020 20:52:31.338,,,,60.7559483774643,-1.12253779753145,55,
16-08-2020 20:52:31.482,,,,56.0374013450063,-1.26098640712137,54,
16-08-2020 20:52:31.616,,,,58.3267277880997,-0.981327246278184,54,
16-08-2020 20:52:31.766,,,,54.8084311191153,-0.987331880336245,53,
16-08-2020 20:52:31.905,,,,47.680072359452,-1.46852685550865,52,
16-08-2020 20:52:32.044,,,,51.4623763647519,-0.988718093770499,52,
16-08-2020 20:52:32.179,,,,44.4582244420351,-1.48031696546865,51,
16-08-2020 20:52:32.312,,,,48.0293194899136,-1.0184187134846,51,
16-08-2020 20:52:32.456,,,,45.0259397526015,-1.00963327454037,50,
16-08-2020 20:52:32.586,,,,44.9099565849743,-1.02493498734882,50,
16-08-2020 20:52:32.729,,,,48.8498252328749,-0.505146299157782,50,
16-08-2020 20:52:32.858,,,,48.827142914949,-0.508138787825165,50,
16-08-2020 20:52:33.010,,,,52.6787082229627,0,50,
16-08-2020 20:52:33.153,,,,52.6787082229627,0,50,
16-08-2020 20:52:33.281,,,,45.8445984359484,-0.502975502477557,49,
16-08-2020 20:52:33.417,,,,45.8886451276423,-0.497045808238733,49,
16-08-2020 20:52:33.545,,,,45.7296494050253,-0.518450276636772,49,
16-08-2020 20:52:33.757,,,,46.1677291109716,-0.459474707562268,49,
16-08-2020 20:52:33.985,,,,49.5807787506346,0,49,
16-08-2020 20:52:34.213,,,,44.0658116558515,-0.349194911576445,48,
16-08-2020 20:52:34.436,,,,44.3381154266296,-0.311772867729239,48,
16-08-2020 20:52:34.660,,,,44.3687625874971,-0.307561103072079,48,
16-08-2020 20:52:34.892,,,,39.3896750599411,-0.612552729457781,47,
16-08-2020 20:52:35.115,,,,41.5617832363592,-0.307693970186497,47,
16-08-2020 20:52:35.338,,,,36.7241357494591,-0.616078285412731,46,
16-08-2020 20:52:35.530,,,,31.8646462338513,-0.958420865911017,45,
16-08-2020 20:52:35.656,,,,33.4432380592541,-0.727016035094751,45,
16-08-2020 20:52:35.795,,,,27.7269977660467,-1.22516426634934,44,
16-08-2020 20:52:35.923,,,,24.217571257349,-1.42500809404597,43,
16-08-2020 20:52:36.066,,,,26.7495416703379,-1.03658480963742,43,
16-08-2020 20:52:36.205,,,,21.5713684407026,-1.51586728011996,42,
16-08-2020 20:52:36.344,,,,24.7758114853341,-1.01257722167037,42,
16-08-2020 20:52:36.474,,,,22.778933638087,-1.0082094259072,41,
16-08-2020 20:52:36.623,,,,22.8511320522128,-0.996593364832859,41,
16-08-2020 20:52:36.743,,,,25.8304323606114,-0.517251335506741,41,
16-08-2020 20:52:36.882,,,,20.7092531732642,-1.03272616264053,40,
16-08-2020 20:52:37.018,,,,23.8763343117648,-0.510433068157229,40,
16-08-2020 20:52:37.154,,,,23.7966701831872,-0.523570724697905,40,
16-08-2020 20:52:37.286,,,,18.950758714077,-1.02297317455398,39,
16-08-2020 20:52:37.429,,,,21.9952335298528,-0.508025781129773,39,
16-08-2020 20:52:37.578,,,,22.063392798768,-0.496497212168154,39,
16-08-2020 20:52:37.732,,,,17.5898954793833,-0.960799754342719,38,
16-08-2020 20:52:37.958,,,,16.7124992890541,-0.826201602411398,37,
16-08-2020 20:52:38.179,,,,13.5989046133722,-1.11102267370628,36,
16-08-2020 20:52:38.413,,,,7.99516463523426,-1.66246097289743,34,
16-08-2020 20:52:38.634,,,,4.84348764162534,-1.8482467438975,32,
16-08-2020 20:52:38.858,,,,3.8550953111851,-1.85122181935933,31,
16-08-2020 20:52:39.082,,,,0.811944952406654,-2.15326507704518,29,
16-08-2020 20:52:39.277,,,,1.06133166381757,-1.92945763949072,28,
16-08-2020 20:52:39.406,,,,0.93306746096671,-1.79863550330649,27,
16-08-2020 20:52:39.549,,,,-0.5163464181594,-2.01026356951631,26,
16-08-2020 20:52:39.680,,,,-0.453497805179906,-1.85714192061272,25,
16-08-2020 20:52:39.827,,,,-1.51471484314001,-2.0175901580338,24,
16-08-2020 20:52:39.986,,,,0.60181697665415,-1.43585053439198,24,
16-08-2020 20:52:40.135,,,,0.163758781320331,-1.42363750772323,23,
16-08-2020 20:52:40.265,,,,-0.266171770525896,-1.42531519420205,22,
16-08-2020 20:52:40.408,,,,1.29391756931294,-0.957534952658993,22,
16-08-2020 20:52:40.525,,,,-1.02637106360841,-1.54837082589419,21,
16-08-2020 20:52:40.668,,,,0.585608782504695,-1.04201548134905,21,
16-08-2020 20:52:40.795,,,,0.195003754690765,-1.04767086841354,20,
16-08-2020 20:52:40.937,,,,0.192280099551728,-1.04856920111085,20,
16-08-2020 20:52:41.065,,,,1.81246627449709,-0.514189427467349,20,
16-08-2020 20:52:41.186,,,,1.74486544826175,-0.536485947941593,20,
16-08-2020 20:52:41.319,,,,1.36434866438434,-0.529887386636952,19,
16-08-2020 20:52:41.444,,,,1.31131437359816,-0.548300119395641,19,
16-08-2020 20:52:41.585,,,,1.3537120453166,-0.533580265743035,19,
16-08-2020 20:52:41.719,,,,1.39053641774563,-0.520795380369989,19,
16-08-2020 20:52:41.900,,,,1.15289171038924,-0.47820618356939,18,
16-08-2020 20:52:42.130,,,,1.3528372807024,-0.404931429883499,18,
16-08-2020 20:52:42.356,,,,0.212044887142208,-0.721131539613818,17,
16-08-2020 20:52:42.577,,,,-0.628538499546745,-0.970807997671614,16,
16-08-2020 20:52:42.803,,,,0.232972703520403,-0.615621840051571,16,
16-08-2020 20:52:43.033,,,,0.233576074954014,-0.615373080452904,16,
16-08-2020 20:52:43.256,,,,0.978000491324878,-0.308459778399534,16,
16-08-2020 20:52:43.447,,,,0.696187453022066,-0.319332261424345,15,
16-08-2020 20:52:43.578,,,,0.607730489479847,-0.358232821442991,15,
16-08-2020 20:52:43.719,,,,0.502173795332001,-0.404653299284834,15,
16-08-2020 20:52:43.840,,,,0.340603192158218,-0.475706913317276,15,
16-08-2020 20:52:43.987,,,,1.42232512798426,0,15,
16-08-2020 20:52:44.113,,,,1.42232512798426,0,15,
16-08-2020 20:52:44.251,,,,1.42232512798426,0,15,
16-08-2020 20:52:44.388,,,,1.42232512798426,0,15,
16-08-2020 20:52:44.528,,,,0.0663279047158998,-0.513621826084198,14,
16-08-2020 20:52:44.669,,,,0.0952935831541018,-0.499973771375954,14,
16-08-2020 20:52:44.812,,,,0.104967585329484,-0.495415572912936,14,
16-08-2020 20:52:44.970,,,,0.14299214769386,-0.477499151293009,14,
16-08-2020 20:52:45.100,,,,1.15640300854809,0,14,
16-08-2020 20:52:45.253,,,,1.15640300854809,0,14,
16-08-2020 20:52:45.381,,,,-0.0353500164133814,-0.487752495810011,13,
16-08-2020 20:52:45.530,,,,-0.0515417791391533,-0.495968598601246,13,
16-08-2020 20:52:45.674,,,,-0.0282017537431388,-0.48412528968847,13,
16-08-2020 20:52:45.806,,,,-0.0633608307193256,-0.501965879090234,13,
16-08-2020 20:52:45.988,,,,0.925880981023065,0,13,
16-08-2020 20:52:46.217,,,,-0.00759742895016813,-0.40449214086332,12,
16-08-2020 20:52:46.437,,,,0.0661677640504455,-0.363942657777149,12,
16-08-2020 20:52:46.658,,,,0.135498959232238,-0.325830588764535,12,
16-08-2020 20:52:46.892,,,,0.168926246205589,-0.307455266304101,12,
16-08-2020 20:52:47.115,,,,0.728230467415537,0,12,
16-08-2020 20:52:47.340,,,,0.0479407907302978,-0.307627113461333,11,
16-08-2020 20:52:47.543,,,,0.0372541614503862,-0.314035713146213,11,
16-08-2020 20:52:47.667,,,44.55,,,,
16-08-2020 20:52:47.814,,99,,,,,
16-08-2020 20:52:47.933,17,,,,,,
16-08-2020 20:52:48.078,,,,-0.288923684251211,-0.468294693167463,10,
16-08-2020 20:52:48.205,,,,-0.351344936385892,-0.509445397871507,10,
16-08-2020 20:52:48.348,,,,0.00344801038218707,-0.275551022410576,10,
16-08-2020 20:52:48.485,,,,-0.0257701070430731,-0.294812829584529,10,
16-08-2020 20:52:48.634,,,,0.421429669981074,0,10,
16-08-2020 20:52:48.776,,,,-0.357109032815078,-0.486616669334299,9,
16-08-2020 20:52:48.942,,,,,,10,
16-08-2020 20:52:49.086,,,,,,9,
16-08-2020 20:52:49.216,,,,,,10,
16-08-2020 20:52:49.354,,,,,,10,
16-08-2020 20:52:49.487,,,,,,10,
16-08-2020 20:52:49.634,,,,1.18990080893669,0.506608371849248,10,
16-08-2020 20:52:49.765,,,,1.40574824573542,0.50631297343554,11,
16-08-2020 20:52:49.906,,,,1.40000528158554,0.502871152904934,11,
16-08-2020 20:52:50.095,,,,1.32344579206776,0.456988222773716,11,
16-08-2020 20:52:50.318,,,,2.20583319200665,0.811748019972053,12,
16-08-2020 20:52:50.551,,,,2.31933280184961,0.706632171145294,13,
16-08-2020 20:52:50.775,,,,2.18639926854012,0.639220359802566,13,
16-08-2020 20:52:50.999,,,,2.13854442984308,0.614952733134054,13,
16-08-2020 20:52:51.220,,,,2.46505984262786,0.616229581802819,14,
16-08-2020 20:52:51.452,,,,2.82492091642787,0.616433272700957,15,
16-08-2020 20:52:51.648,,,,4.043828941206,0.954933735811165,16,
16-08-2020 20:52:51.787,,,,4.29254172173816,1.05740991417384,16,
16-08-2020 20:52:51.924,,,,5.12103423770892,1.18297091599757,17,
16-08-2020 20:52:52.044,,,,4.48984298463861,0.93820166930095,17,
16-08-2020 20:52:52.162,,,,3.46479719629306,0.540699827787105,17,
16-08-2020 20:52:52.298,,,,3.47095450979087,0.543087568395362,17,
16-08-2020 20:52:52.430,,,,3.95642033027526,0.548871074290205,18,
16-08-2020 20:52:52.574,,,,3.89022465932466,0.524627207775563,18,
16-08-2020 20:52:52.701,,,,5.85843224000501,1.02975185842922,19,
16-08-2020 20:52:52.835,,,,5.87173707437406,1.03436822909022,19,
16-08-2020 20:52:52.967,,,,4.38274848835133,0.51773472337237,19,
16-08-2020 20:52:53.107,,,,6.53022173059838,1.04120150989212,20,
16-08-2020 20:52:53.238,,,,4.94053457707215,0.517207322099921,20,
16-08-2020 20:52:53.373,,,,4.93962678493758,0.516908094795238,20,
16-08-2020 20:52:53.503,,,,7.20316855179699,1.03604837061191,21,
16-08-2020 20:52:53.639,,,,5.56670425972271,0.522321787201299,21,
16-08-2020 20:52:53.775,,,,5.55291926241747,0.517994335876976,21,
16-08-2020 20:52:53.922,,,,7.86452081993192,1.01197758453459,22,
16-08-2020 20:52:54.081,,,,6.09250593169799,0.480983740267703,22,
16-08-2020 20:52:54.298,,,,5.8950901187358,0.421827024294318,22,
16-08-2020 20:52:54.520,,,,5.73144582344645,0.372790126227035,22,
16-08-2020 20:52:54.753,,,,4.48738308902256,0,22,
16-08-2020 20:52:54.974,,,,4.48738308902256,0,22,
16-08-2020 20:52:55.276,,,,6.11843636103162,0.28401906840405,23,
16-08-2020 20:52:55.577,,,,6.04422272034036,0.262747441746396,23,
16-08-2020 20:52:55.725,,,,6.12477058336866,0.285834626992272,23,
16-08-2020 20:52:55.861,,,,6.22022216180116,0.313193618161381,23,
16-08-2020 20:52:55.996,,,,5.12753475151973,0,23,
16-08-2020 20:52:56.137,,,,5.12753475151973,0,23,
16-08-2020 20:52:56.268,,,,5.12753475151973,0,23,
16-08-2020 20:52:56.417,,,,5.12753475151973,0,23,
16-08-2020 20:52:56.560,,,,5.12753475151973,0,23,
16-08-2020 20:52:56.695,,,,5.12753475151973,0,23,
16-08-2020 20:52:56.839,,,,5.12753475151973,0,23,
16-08-2020 20:52:56.969,,,,7.65652816235702,0.502859955654591,24,
16-08-2020 20:52:57.111,,,,7.65856726492488,0.503420064757138,24,
16-08-2020 20:52:57.273,,,,7.57501775661205,0.480470341257711,24,
16-08-2020 20:52:57.408,,,,7.60249273713754,0.488017282214577,24,
16-08-2020 20:52:57.549,,,,5.82584370787093,0,24,
16-08-2020 20:52:57.689,,,,5.82584370787093,0,24,
16-08-2020 20:52:57.828,,,,5.82584370787093,0,24,
16-08-2020 20:52:57.958,,,,3.36622765490126,-0.504838014140917,23,
16-08-2020 20:52:58.093,,,,3.34489782052686,-0.510951718700559,23,
16-08-2020 20:52:58.278,,,,3.48223414356294,-0.471587432526921,23,
16-08-2020 20:52:58.507,,,,3.70215356595608,-0.40855260760336,23,
16-08-2020 20:52:58.732,,,,5.12753475151973,0,23,
16-08-2020 20:52:58.958,,,,5.12753475151973,0,23,
16-08-2020 20:52:59.181,,,,5.12753475151973,0,23,
16-08-2020 20:52:59.412,,,,5.12753475151973,0,23,
16-08-2020 20:52:59.637,,,,5.12753475151973,0,23,
16-08-2020 20:52:59.798,,,,5.12753475151973,0,23,
16-08-2020 20:52:59.927,,,,5.12753475151973,0,23,
16-08-2020 20:53:00.071,,,,7.36057461442744,0.421566214604352,24,
16-08-2020 20:53:00.211,,,,7.5878508409304,0.48399538578159,24,
16-08-2020 20:53:00.343,,,,10.4537320341809,1.02021467642882,25,
16-08-2020 20:53:00.486,,,,10.3525826738043,0.993541917920998,25,
16-08-2020 20:53:00.618,,,,11.4096457457564,1.01487702136355,26,
16-08-2020 20:53:00.761,,,,14.4979206093201,1.51452780506452,27,
16-08-2020 20:53:00.885,,,,15.7781348153466,1.53671894645991,28,
16-08-2020 20:53:01.025,,,,15.8160896217912,1.54565516025322,28,
16-08-2020 20:53:01.167,,,,16.9506414022646,1.51680041509367,29,
16-08-2020 20:53:01.311,,,,18.281814349266,1.51696249255627,30,
16-08-2020 20:53:01.454,,,,19.4444026140853,1.46513139649995,31,
16-08-2020 20:53:01.585,,,,23.4449239344452,1.98504258501932,32,
16-08-2020 20:53:01.746,,,,24.7643385877957,1.92167428562479,33,
16-08-2020 20:53:01.882,,,,26.6022436225666,1.94638688990089,34,
16-08-2020 20:53:02.011,,,,33.2699031122322,2.4918758865596,36,
16-08-2020 20:53:02.155,,,,35.0026310254004,2.43312895439417,37,
16-08-2020 20:53:02.316,,,,37.1729253532629,2.43715427260635,38,
16-08-2020 20:53:02.618,,,,40.7053812736149,2.26348771587109,40,
16-08-2020 20:53:02.914,,,,47.5479072390663,2.15270057270938,43,
16-08-2020 20:53:03.212,,,,57.5310907074931,2.36622163716604,46,
16-08-2020 20:53:03.440,,,,69.7754065897062,2.71696832177955,49,
16-08-2020 20:53:03.659,,,,78.6172921527347,2.93611159957331,51,
16-08-2020 20:53:03.856,,,,86.4642240888823,2.95079655336576,53,
16-08-2020 20:53:03.986,,,,89.8783431761064,2.87116233264713,54,
16-08-2020 20:53:04.140,,,,89.9822796221994,2.38129188513829,55,
16-08-2020 20:53:04.306,,,,100.290828568743,2.57277876572482,57,
16-08-2020 20:53:04.445,,,,102.972879423697,2.35814173903332,58,
16-08-2020 20:53:04.576,,,,116.739365987736,2.82491286132542,60,
16-08-2020 20:53:04.723,,,,122.097833333076,2.85757655561896,61,
16-08-2020 20:53:04.843,,,,124.79002037172,2.58928217806605,62,
16-08-2020 20:53:04.981,,,,140.663361394878,3.10957224599801,64,
16-08-2020 20:53:05.112,,,,141.297749675808,2.59260849392469,65,
16-08-2020 20:53:05.257,,,,147.193615457867,2.60043682761935,66,
16-08-2020 20:53:05.387,,,,152.685744098325,2.55188539315296,67,
16-08-2020 20:53:05.536,,,,153.147614627484,2.0006675027056,68,
16-08-2020 20:53:05.720,,,,157.564213916328,1.82684298039787,69,
16-08-2020 20:53:05.853,,,,175.965192994122,2.33342661439567,71,
16-08-2020 20:53:05.993,,,,182.333865710221,2.29233843644547,72,
16-08-2020 20:53:06.159,,,,188.645467177843,2.23078092555243,73,
16-08-2020 20:53:06.291,,,,198.074791438987,2.43219071737485,74,
16-08-2020 20:53:06.538,,,,196.223377549564,1.62021769860681,75,
16-08-2020 20:53:06.771,,,,213.234584584134,1.78406568159123,77,
16-08-2020 20:53:06.985,,,,231.948174152033,2.01668882604349,79,
16-08-2020 20:53:07.257,,,,236.700291307511,1.72460172996179,80,
16-08-2020 20:53:07.483,,,,257.974014276504,2.05902005682025,82,
16-08-2020 20:53:07.700,,,,263.564211182812,1.79474293232925,83,
16-08-2020 20:53:07.900,,,,282.308606600519,1.82246361360272,85,
16-08-2020 20:53:08.023,,,,282.196577979728,1.81377491236166,85,
16-08-2020 20:53:08.171,,,,289.101976393009,1.61354122521187,86,
16-08-2020 20:53:08.359,,,,299.77657912179,1.6870439646019,87,
16-08-2020 20:53:08.783,,,,314.068294178635,1.25725905230604,89,
16-08-2020 20:53:09.194,,,,351.341785571321,1.66097157478737,92,
16-08-2020 20:53:09.506,,,,345.58391719784,1.2483815669271,92,
16-08-2020 20:53:09.647,,,,357.229672521463,1.29365737898288,93,
16-08-2020 20:53:09.777,,,,354.750168812679,1.11789471985011,93,
16-08-2020 20:53:09.923,,,,344.357116280905,0.381170454014415,93,
16-08-2020 20:53:10.069,,,,328.162223493906,0,92,
16-08-2020 20:53:10.196,,,,321.102473537874,-0.505878582300769,92,
16-08-2020 20:53:10.343,,,,321.307316885228,-0.491200178278158,92,
16-08-2020 20:53:10.496,,,,321.398903216241,-0.484637401468855,92,
16-08-2020 20:53:10.720,,,,311.687821298315,-0.426649278489992,91,
16-08-2020 20:53:10.953,,,,312.513256199173,-0.366851336694748,91,
16-08-2020 20:53:11.176,,,,312.9769039655,-0.333262761610935,91,
16-08-2020 20:53:11.478,,,,299.501995842812,-0.565499928345504,90,
16-08-2020 20:53:11.699,,,,289.431549839689,-0.567636912547451,89,
16-08-2020 20:53:11.923,,,,262.394939677804,-1.14554717564886,87,
16-08-2020 20:53:12.058,,,,247.492846527245,-1.57604967335362,86,
16-08-2020 20:53:12.203,,,,234.117116853689,-1.91516569768475,85,
16-08-2020 20:53:12.354,,,,222.770640703488,-2.1199655968591,84,
16-08-2020 20:53:12.487,,,,216.13805741706,-1.9721615979747,83,
16-08-2020 20:53:12.626,,,,208.036595613784,-1.95571636237774,82,
16-08-2020 20:53:12.760,,,,213.732848387888,-1.49776410778462,82,
16-08-2020 20:53:12.892,,,,204.926030570469,-1.54954176331159,81,
16-08-2020 20:53:13.035,,,,197.320433444272,-1.52050479786166,80,
16-08-2020 20:53:13.151,,,,202.942972752753,-1.05717811252266,80,
16-08-2020 20:53:13.297,,,,189.202658485251,-1.55035356123035,79,
16-08-2020 20:53:13.448,,,,182.255185925469,-1.49893899102459,78,
16-08-2020 20:53:13.583,,,,174.654133711324,-1.51903167442315,77,
16-08-2020 20:53:13.729,,,,162.813342774089,-1.92430681417248,76,
16-08-2020 20:53:13.859,,,,167.883625961626,-1.48449851027605,76,
16-08-2020 20:53:13.989,,,,173.16592809861,-1.02629918341274,76,
16-08-2020 20:53:14.138,,,,166.404993367015,-1.00078605740093,75,
16-08-2020 20:53:14.287,,,,172.133792728067,-0.497230782547375,75,
16-08-2020 20:53:14.428,,,,159.813734864217,-0.976362193193803,74,
16-08-2020 20:53:14.552,,,,147.555194235139,-1.47996284227693,73,
16-08-2020 20:53:14.833,,,,155.080228767595,-0.800398726629658,73,
